fold,difficulty,budget_pct,algorithm,seed,AUC_PR
2,hard,0.01,sHST-Mem-Ens,42,0.2191626271654205
2,hard,0.01,sHST-Mem-Ens,123,0.21915764456671205
2,hard,0.01,sHST-Mem-Ens,456,0.2191626271654205
2,hard,0.01,sHST-Mem-Ens,789,0.2191626271654205
2,hard,0.01,sHST-Mem-Ens,1024,0.2191422085858046
2,hard,0.05,sHST-Mem-Ens,42,0.2191626271654205
2,hard,0.05,sHST-Mem-Ens,123,0.21915764456671205
2,hard,0.05,sHST-Mem-Ens,456,0.2191626271654205
2,hard,0.05,sHST-Mem-Ens,789,0.2191626271654205
2,hard,0.05,sHST-Mem-Ens,1024,0.2191422085858046
2,hard,0.1,sHST-Mem-Ens,42,0.2191626271654205
2,hard,0.1,sHST-Mem-Ens,123,0.21915764456671205
2,hard,0.1,sHST-Mem-Ens,456,0.2191626271654205
2,hard,0.1,sHST-Mem-Ens,789,0.2191626271654205
2,hard,0.1,sHST-Mem-Ens,1024,0.2191422085858046
2,hard,0.25,sHST-Mem-Ens,42,0.2191626271654205
2,hard,0.25,sHST-Mem-Ens,123,0.21915764456671205
2,hard,0.25,sHST-Mem-Ens,456,0.2191626271654205
2,hard,0.25,sHST-Mem-Ens,789,0.2191626271654205
2,hard,0.25,sHST-Mem-Ens,1024,0.2191422085858046
2,medium,0.01,sHST-Mem-Ens,42,0.5364616419125465
2,medium,0.01,sHST-Mem-Ens,123,0.5364617026789458
2,medium,0.01,sHST-Mem-Ens,456,0.5364616419125465
2,medium,0.01,sHST-Mem-Ens,789,0.5364616419125465
2,medium,0.01,sHST-Mem-Ens,1024,0.5364556965879377
2,medium,0.05,sHST-Mem-Ens,42,0.5364616419125465
2,medium,0.05,sHST-Mem-Ens,123,0.5364617026789458
2,medium,0.05,sHST-Mem-Ens,456,0.5364616419125465
2,medium,0.05,sHST-Mem-Ens,789,0.5364616419125465
2,medium,0.05,sHST-Mem-Ens,1024,0.5364556965879377
2,medium,0.1,sHST-Mem-Ens,42,0.5364616419125465
2,medium,0.1,sHST-Mem-Ens,123,0.5364617026789458
2,medium,0.1,sHST-Mem-Ens,456,0.5364616419125465
2,medium,0.1,sHST-Mem-Ens,789,0.5364616419125465
2,medium,0.1,sHST-Mem-Ens,1024,0.5364556965879377
2,medium,0.25,sHST-Mem-Ens,42,0.5364616419125465
2,medium,0.25,sHST-Mem-Ens,123,0.5364617026789458
2,medium,0.25,sHST-Mem-Ens,456,0.5364616419125465
2,medium,0.25,sHST-Mem-Ens,789,0.5364616419125465
2,medium,0.25,sHST-Mem-Ens,1024,0.5364556965879377
3,easy,0.01,sHST-Mem-Ens,42,0.8215985593526406
3,easy,0.01,sHST-Mem-Ens,123,0.8215986416492262
3,easy,0.01,sHST-Mem-Ens,456,0.8215985593526406
3,easy,0.01,sHST-Mem-Ens,789,0.8215985593526406
3,easy,0.01,sHST-Mem-Ens,1024,0.8215986093370568
3,easy,0.05,sHST-Mem-Ens,42,0.8215985593526406
3,easy,0.05,sHST-Mem-Ens,123,0.8215986416492262
3,easy,0.05,sHST-Mem-Ens,456,0.8215985593526406
3,easy,0.05,sHST-Mem-Ens,789,0.8215985593526406
3,easy,0.05,sHST-Mem-Ens,1024,0.8215986093370568
3,easy,0.1,sHST-Mem-Ens,42,0.8215985593526406
3,easy,0.1,sHST-Mem-Ens,123,0.8215986416492262
3,easy,0.1,sHST-Mem-Ens,456,0.8215985593526406
3,easy,0.1,sHST-Mem-Ens,789,0.8215985593526406
3,easy,0.1,sHST-Mem-Ens,1024,0.8215986093370568
3,easy,0.25,sHST-Mem-Ens,42,0.8215985593526406
3,easy,0.25,sHST-Mem-Ens,123,0.8215986416492262
3,easy,0.25,sHST-Mem-Ens,456,0.8215985593526406
3,easy,0.25,sHST-Mem-Ens,789,0.8215985593526406
3,easy,0.25,sHST-Mem-Ens,1024,0.8215986093370568
3,hard,0.01,sHST-Mem-Ens,42,0.19269380890864787
3,hard,0.01,sHST-Mem-Ens,123,0.19269003443798802
3,hard,0.01,sHST-Mem-Ens,456,0.19269380890864787
3,hard,0.01,sHST-Mem-Ens,789,0.19269380890864787
3,hard,0.01,sHST-Mem-Ens,1024,0.1926752082289246
3,hard,0.05,sHST-Mem-Ens,42,0.19269380890864787
3,hard,0.05,sHST-Mem-Ens,123,0.19269003443798802
3,hard,0.05,sHST-Mem-Ens,456,0.19269380890864787
3,hard,0.05,sHST-Mem-Ens,789,0.19269380890864787
3,hard,0.05,sHST-Mem-Ens,1024,0.1926752082289246
3,hard,0.1,sHST-Mem-Ens,42,0.19269380890864787
3,hard,0.1,sHST-Mem-Ens,123,0.19269003443798802
3,hard,0.1,sHST-Mem-Ens,456,0.19269380890864787
3,hard,0.1,sHST-Mem-Ens,789,0.19269380890864787
3,hard,0.1,sHST-Mem-Ens,1024,0.1926752082289246
3,hard,0.25,sHST-Mem-Ens,42,0.19269380890864787
3,hard,0.25,sHST-Mem-Ens,123,0.19269003443798802
3,hard,0.25,sHST-Mem-Ens,456,0.19269380890864787
3,hard,0.25,sHST-Mem-Ens,789,0.19269380890864787
3,hard,0.25,sHST-Mem-Ens,1024,0.1926752082289246
3,medium,0.01,sHST-Mem-Ens,42,0.49601459817781296
3,medium,0.01,sHST-Mem-Ens,123,0.4960147934169178
3,medium,0.01,sHST-Mem-Ens,456,0.49601459817781296
3,medium,0.01,sHST-Mem-Ens,789,0.49601459817781296
3,medium,0.01,sHST-Mem-Ens,1024,0.4960115640994985
3,medium,0.05,sHST-Mem-Ens,42,0.49601459817781296
3,medium,0.05,sHST-Mem-Ens,123,0.4960147934169178
3,medium,0.05,sHST-Mem-Ens,456,0.49601459817781296
3,medium,0.05,sHST-Mem-Ens,789,0.49601459817781296
3,medium,0.05,sHST-Mem-Ens,1024,0.4960115640994985
3,medium,0.1,sHST-Mem-Ens,42,0.49601459817781296
3,medium,0.1,sHST-Mem-Ens,123,0.4960147934169178
3,medium,0.1,sHST-Mem-Ens,456,0.49601459817781296
3,medium,0.1,sHST-Mem-Ens,789,0.49601459817781296
3,medium,0.1,sHST-Mem-Ens,1024,0.4960115640994985
3,medium,0.25,sHST-Mem-Ens,42,0.49601459817781296
3,medium,0.25,sHST-Mem-Ens,123,0.4960147934169178
3,medium,0.25,sHST-Mem-Ens,456,0.49601459817781296
3,medium,0.25,sHST-Mem-Ens,789,0.49601459817781296
3,medium,0.25,sHST-Mem-Ens,1024,0.4960115640994985
4,easy,0.01,sHST-Mem-Ens,42,0.8245000282088895
4,easy,0.01,sHST-Mem-Ens,123,0.8245000282088895
4,easy,0.01,sHST-Mem-Ens,456,0.8245000282088895
4,easy,0.01,sHST-Mem-Ens,789,0.8245000282088895
4,easy,0.01,sHST-Mem-Ens,1024,0.8245000506899601
4,easy,0.05,sHST-Mem-Ens,42,0.8245000282088895
4,easy,0.05,sHST-Mem-Ens,123,0.8245000282088895
4,easy,0.05,sHST-Mem-Ens,456,0.8245000282088895
4,easy,0.05,sHST-Mem-Ens,789,0.8245000282088895
4,easy,0.05,sHST-Mem-Ens,1024,0.8245000506899601
4,easy,0.1,sHST-Mem-Ens,42,0.8245000282088895
4,easy,0.1,sHST-Mem-Ens,123,0.8245000282088895
4,easy,0.1,sHST-Mem-Ens,456,0.8245000282088895
4,easy,0.1,sHST-Mem-Ens,789,0.8245000282088895
4,easy,0.1,sHST-Mem-Ens,1024,0.8245000506899601
4,easy,0.25,sHST-Mem-Ens,42,0.8245000282088895
4,easy,0.25,sHST-Mem-Ens,123,0.8245000282088895
4,easy,0.25,sHST-Mem-Ens,456,0.8245000282088895
4,easy,0.25,sHST-Mem-Ens,789,0.8245000282088895
4,easy,0.25,sHST-Mem-Ens,1024,0.8245000506899601
4,hard,0.01,sHST-Mem-Ens,42,0.2067242440576553
4,hard,0.01,sHST-Mem-Ens,123,0.20671780770351045
4,hard,0.01,sHST-Mem-Ens,456,0.2067242440576553
4,hard,0.01,sHST-Mem-Ens,789,0.2067242440576553
4,hard,0.01,sHST-Mem-Ens,1024,0.20671804802502491
4,hard,0.05,sHST-Mem-Ens,42,0.2067242440576553
4,hard,0.05,sHST-Mem-Ens,123,0.20671780770351045
4,hard,0.05,sHST-Mem-Ens,456,0.2067242440576553
4,hard,0.05,sHST-Mem-Ens,789,0.2067242440576553
4,hard,0.05,sHST-Mem-Ens,1024,0.20671804802502491
4,hard,0.1,sHST-Mem-Ens,42,0.2067242440576553
4,hard,0.1,sHST-Mem-Ens,123,0.20671780770351045
4,hard,0.1,sHST-Mem-Ens,456,0.2067242440576553
4,hard,0.1,sHST-Mem-Ens,789,0.2067242440576553
4,hard,0.1,sHST-Mem-Ens,1024,0.20671804802502491
4,hard,0.25,sHST-Mem-Ens,42,0.2067242440576553
4,hard,0.25,sHST-Mem-Ens,123,0.20671780770351045
4,hard,0.25,sHST-Mem-Ens,456,0.2067242440576553
4,hard,0.25,sHST-Mem-Ens,789,0.2067242440576553
4,hard,0.25,sHST-Mem-Ens,1024,0.20671804802502491
4,medium,0.01,sHST-Mem-Ens,42,0.5227540884058951
4,medium,0.01,sHST-Mem-Ens,123,0.5227540884058951
4,medium,0.01,sHST-Mem-Ens,456,0.5227540884058951
4,medium,0.01,sHST-Mem-Ens,789,0.5227540884058951
4,medium,0.01,sHST-Mem-Ens,1024,0.5227505111412203
4,medium,0.05,sHST-Mem-Ens,42,0.5227540884058951
4,medium,0.05,sHST-Mem-Ens,123,0.5227540884058951
4,medium,0.05,sHST-Mem-Ens,456,0.5227540884058951
4,medium,0.05,sHST-Mem-Ens,789,0.5227540884058951
4,medium,0.05,sHST-Mem-Ens,1024,0.5227505111412203
4,medium,0.1,sHST-Mem-Ens,42,0.5227540884058951
4,medium,0.1,sHST-Mem-Ens,123,0.5227540884058951
4,medium,0.1,sHST-Mem-Ens,456,0.5227540884058951
4,medium,0.1,sHST-Mem-Ens,789,0.5227540884058951
4,medium,0.1,sHST-Mem-Ens,1024,0.5227505111412203
4,medium,0.25,sHST-Mem-Ens,42,0.5227540884058951
4,medium,0.25,sHST-Mem-Ens,123,0.5227540884058951
4,medium,0.25,sHST-Mem-Ens,456,0.5227540884058951
4,medium,0.25,sHST-Mem-Ens,789,0.5227540884058951
4,medium,0.25,sHST-Mem-Ens,1024,0.5227505111412203
