AUC_PR,AUC_ROC,F1,Precision,Recall,FPR,TP,FP,TN,FN,train_ms,score_ms,labels_consumed,anomaly_rate,fold,month,difficulty,algorithm,seed,error,label_budget
0.02410249296794536,7.099999999999217e-05,0.0,0.0,0.0,0.1657,0,1657,8343,500,87.65619999030605,185.0568999943789,0,0.047619047619047616,1,2,medium,sklearn_OCSVM,123,,0
0.02382598172116359,5.0699999999994415e-05,0.0,0.0,0.0,0.123,0,1230,8770,500,83.71979999355972,168.1010000174865,0,0.047619047619047616,1,2,medium,sklearn_OCSVM,456,,0
0.9992128787939395,0.9999674,0.0,0.0,0.0,0.8281,0,8281,1719,500,2794.6128000039607,4.345800000010058,0,0.047619047619047616,1,2,medium,DenoisingAE,42,,0
0.9988292098843667,0.9999556000000001,0.0,0.0,0.0,0.9357,0,9357,643,500,2887.296200002311,5.334099987521768,0,0.047619047619047616,1,2,medium,DenoisingAE,123,,0
0.9987412834407401,0.9999532,0.0,0.0,0.0,0.9167,0,9167,833,500,2462.00550001231,4.168799991020933,0,0.047619047619047616,1,2,medium,DenoisingAE,456,,0
0.8783322575970532,0.9805286,0.0,0.0,0.0,0.1406,0,1406,8594,500,2648.3866999915335,128.71350001660176,0,0.047619047619047616,1,2,medium,CA-DIF-EIA,42,,0
0.8913054101742179,0.9870695999999999,0.0,0.0,0.0,0.1406,0,1406,8594,500,1913.3674000040628,126.40939999255352,0,0.047619047619047616,1,2,medium,CA-DIF-EIA,123,,0
0.8845219893434745,0.983347,0.0,0.0,0.0,0.1414,0,1414,8586,500,1858.3493000187445,104.36769999796525,0,0.047619047619047616,1,2,medium,CA-DIF-EIA,456,,0
0.9979995176804854,0.9999364000000001,0.0,0.0,0.0,0.953,0,9530,470,500,1919.8047000099905,153.61539999139495,0,0.047619047619047616,1,2,medium,AE+IF,42,,0
0.9959800421634579,0.9999134000000001,0.0,0.0,0.0,0.9542,0,9542,458,500,2120.8094999892637,115.13510000077076,0,0.047619047619047616,1,2,medium,AE+IF,123,,0
0.9980817611705289,0.9999382,0.0,0.0,0.0,0.954,0,9540,460,500,1926.0272000101395,152.04230000381358,0,0.047619047619047616,1,2,medium,AE+IF,456,,0
0.5831842748396678,0.9839802,0.0,0.0,0.0,0.9648,0,9648,352,500,532.4063999869395,110.97599999629892,0,0.047619047619047616,1,2,medium,IF-baseline,42,,0
0.8110766179253587,0.9945837999999999,0.0,0.0,0.0,0.9652,0,9652,348,500,561.287499993341,118.22129998472519,0,0.047619047619047616,1,2,medium,IF-baseline,123,,0
0.7803923770693775,0.9929224,0.0,0.0,0.0,0.969,0,9690,310,500,627.7950999792665,164.59800000302494,0,0.047619047619047616,1,2,medium,IF-baseline,456,,0
0.04623640739850926,0.491132,0.04259634888438134,0.043209876543209874,0.042,0.0465,21,465,9535,479,0.0,0.0,0,0.047619047619047616,1,2,medium,Random,42,,0
0.04623640739850926,0.491132,0.04259634888438134,0.043209876543209874,0.042,0.0465,21,465,9535,479,0.0,0.0,500,0.047619047619047616,1,2,medium,Random,42,,500
0.05043734340186659,0.4973782,0.056910569105691054,0.05785123966942149,0.056,0.0456,28,456,9544,472,0.0,0.0,0,0.047619047619047616,1,2,medium,Random,123,,0
0.05043734340186659,0.4973782,0.056910569105691054,0.05785123966942149,0.056,0.0456,28,456,9544,472,0.0,0.0,500,0.047619047619047616,1,2,medium,Random,123,,500
0.048814184017490284,0.5056594,0.05473684210526316,0.057777777777777775,0.052,0.0424,26,424,9576,474,0.0,0.0,0,0.047619047619047616,1,2,medium,Random,456,,0
0.048814184017490284,0.5056594,0.05473684210526316,0.057777777777777775,0.052,0.0424,26,424,9576,474,0.0,0.0,500,0.047619047619047616,1,2,medium,Random,456,,500
0.16789281231001502,0.8918092,0.041666666666666664,0.043478260869565216,0.04,0.044,20,440,9560,480,0.0,0.0,0,0.047619047619047616,1,2,medium,sHST-River,42,,0
0.14835169406721033,0.8721213,0.02577319587628866,0.036231884057971016,0.02,0.0266,10,266,9734,490,0.0,0.0,500,0.047619047619047616,1,2,medium,sHST-River,42,,500
0.19926973108280752,0.9013947999999999,0.0903954802259887,0.15384615384615385,0.064,0.0176,32,176,9824,468,0.0,0.0,0,0.047619047619047616,1,2,medium,sHST-River,123,,0
0.15424775706009014,0.8768242,0.052434456928838954,0.06976744186046512,0.042,0.028,21,280,9720,479,0.0,0.0,500,0.047619047619047616,1,2,medium,sHST-River,123,,500
0.38211206766955563,0.9101011999999999,0.336996336996337,0.2658959537572254,0.46,0.0635,230,635,9365,270,0.0,0.0,0,0.047619047619047616,1,2,medium,sHST-River,456,,0
0.3059619172949336,0.893422,0.3133716160787531,0.26564673157162727,0.382,0.0528,191,528,9472,309,0.0,0.0,500,0.047619047619047616,1,2,medium,sHST-River,456,,500
0.9988787700458908,0.999957,0.5050505050505051,0.33783783783783783,1.0,0.098,500,980,9020,0,0.0,0.0,0,0.047619047619047616,1,2,medium,MemStream,42,,0
0.9988787700458908,0.999957,0.5050505050505051,0.33783783783783783,1.0,0.098,500,980,9020,0,0.0,0.0,500,0.047619047619047616,1,2,medium,MemStream,42,,500
0.999103428825823,0.9999638,0.7668711656441718,0.6218905472636815,1.0,0.0304,500,304,9696,0,0.0,0.0,0,0.047619047619047616,1,2,medium,MemStream,123,,0
0.999103428825823,0.9999638,0.7668711656441718,0.6218905472636815,1.0,0.0304,500,304,9696,0,0.0,0.0,500,0.047619047619047616,1,2,medium,MemStream,123,,500
0.9988148213020684,0.9999552,0.7782101167315175,0.6369426751592356,1.0,0.0285,500,285,9715,0,0.0,0.0,0,0.047619047619047616,1,2,medium,MemStream,456,,0
0.9988148213020684,0.9999552,0.7782101167315175,0.6369426751592356,1.0,0.0285,500,285,9715,0,0.0,0.0,500,0.047619047619047616,1,2,medium,MemStream,456,,500
0.9993222587176858,0.9999712000000001,0.40404040404040403,0.25316455696202533,1.0,0.1475,500,1475,8525,0,0.0,0.0,0,0.047619047619047616,1,2,medium,CA-DIF-EIA-Stream,42,,0
0.9993222587176858,0.9999712000000001,0.40404040404040403,0.25316455696202533,1.0,0.1475,500,1475,8525,0,0.0,0.0,500,0.047619047619047616,1,2,medium,CA-DIF-EIA-Stream,42,,500
0.99911588994548,0.9999642,0.4737091425864519,0.31036623215394166,1.0,0.1111,500,1111,8889,0,0.0,0.0,0,0.047619047619047616,1,2,medium,CA-DIF-EIA-Stream,123,,0
0.99911588994548,0.9999642,0.4737091425864519,0.31036623215394166,1.0,0.1111,500,1111,8889,0,0.0,0.0,500,0.047619047619047616,1,2,medium,CA-DIF-EIA-Stream,123,,500
0.998654759715649,0.9999422,0.5773672055427251,0.40584415584415584,1.0,0.0732,500,732,9268,0,0.0,0.0,0,0.047619047619047616,1,2,medium,CA-DIF-EIA-Stream,456,,0
0.998654759715649,0.9999422,0.5773672055427251,0.40584415584415584,1.0,0.0732,500,732,9268,0,0.0,0.0,500,0.047619047619047616,1,2,medium,CA-DIF-EIA-Stream,456,,500
0.045981059107264875,0.4775254,0.08320112815089019,0.045621496230427216,0.472,0.4937,236,4937,5063,264,0.001200009137392044,0.09960000170394778,0,0.047619047619047616,1,2,hard,Random,42,,0
0.04627389658371922,0.49086340000000006,0.08648268588504131,0.047407978415879744,0.492,0.4943,246,4943,5057,254,0.020400009816512465,0.08529998012818396,0,0.047619047619047616,1,2,hard,Random,123,,0
0.044672414436951295,0.485808,0.09407239027802063,0.051542441080666794,0.538,0.495,269,4950,5050,231,0.005399982910603285,0.09789998875930905,0,0.047619047619047616,1,2,hard,Random,456,,0
0.7796447144897369,0.9910703999999999,0.0,0.0,0.0,0.964,0,9640,360,500,372.90990000474267,78.96630000323057,0,0.047619047619047616,1,2,hard,sklearn_IF,42,,0
0.8805246101010992,0.9956522000000001,0.0,0.0,0.0,0.9654,0,9654,346,500,384.515099984128,75.37149998825043,0,0.047619047619047616,1,2,hard,sklearn_IF,123,,0
0.922103269406143,0.9964384000000001,0.0,0.0,0.0,0.9701,0,9701,299,500,357.41099997540005,82.95730000827461,0,0.047619047619047616,1,2,hard,sklearn_IF,456,,0
0.023897204175762365,5.3999999999994055e-05,0.0,0.0,0.0,0.1855,0,1855,8145,500,63.37449999409728,139.74290000624023,0,0.047619047619047616,1,2,hard,sklearn_OCSVM,42,,0
0.0239849292811829,6.089999999999351e-05,0.0,0.0,0.0,0.1657,0,1657,8343,500,73.76250001834705,151.12589998170733,0,0.047619047619047616,1,2,hard,sklearn_OCSVM,123,,0
0.023893177704250316,5.3999999999994055e-05,0.0,0.0,0.0,0.123,0,1230,8770,500,71.42809999641031,165.08010000688955,0,0.047619047619047616,1,2,hard,sklearn_OCSVM,456,,0
0.9995144066064724,0.9999784,0.0,0.0,0.0,0.8391,0,8391,1609,500,3065.6094000150915,11.796900012996048,0,0.047619047619047616,1,2,hard,DenoisingAE,42,,0
0.9994768339784206,0.9999768,0.0,0.0,0.0,0.9484,0,9484,516,500,2847.468199994182,7.562999991932884,0,0.047619047619047616,1,2,hard,DenoisingAE,123,,0
0.9993883805258788,0.9999736,0.0,0.0,0.0,0.9256,0,9256,744,500,2997.9994999885093,5.595099995844066,0,0.047619047619047616,1,2,hard,DenoisingAE,456,,0
0.8839287006858052,0.9826016,0.0,0.0,0.0,0.1406,0,1406,8594,500,2689.881600002991,116.54660000931472,0,0.047619047619047616,1,2,hard,CA-DIF-EIA,42,,0
0.8859047161921997,0.9866934,0.0,0.0,0.0,0.1406,0,1406,8594,500,2560.4770999925677,129.58810001146048,0,0.047619047619047616,1,2,hard,CA-DIF-EIA,123,,0
0.8807940490356025,0.9829140000000001,0.0,0.0,0.0,0.1414,0,1414,8586,500,2196.383300004527,120.95030001364648,0,0.047619047619047616,1,2,hard,CA-DIF-EIA,456,,0
0.9992324326014856,0.9999666,0.0,0.0,0.0,0.953,0,9530,470,500,2139.7329999890644,119.52770000789315,0,0.047619047619047616,1,2,hard,AE+IF,42,,0
0.9909131780959574,0.9999004,0.0,0.0,0.0,0.9542,0,9542,458,500,2200.2108999877237,139.908099983586,0,0.047619047619047616,1,2,hard,AE+IF,123,,0
0.9956237771325613,0.9999123999999999,0.0,0.0,0.0,0.954,0,9540,460,500,2473.8027999992482,153.2112999993842,0,0.047619047619047616,1,2,hard,AE+IF,456,,0
0.7883158211810758,0.9910197999999999,0.0,0.0,0.0,0.9648,0,9648,352,500,532.9313999973238,132.17729999450967,0,0.047619047619047616,1,2,hard,IF-baseline,42,,0
0.8942947899042539,0.9961848,0.0,0.0,0.0,0.9652,0,9652,348,500,628.7355999811552,154.30969998124056,0,0.047619047619047616,1,2,hard,IF-baseline,123,,0
0.8969122773647059,0.9954668000000001,0.0,0.0,0.0,0.969,0,9690,310,500,604.619299992919,161.11190000083297,0,0.047619047619047616,1,2,hard,IF-baseline,456,,0
0.04623640739850926,0.491132,0.04259634888438134,0.043209876543209874,0.042,0.0465,21,465,9535,479,0.0,0.0,0,0.047619047619047616,1,2,hard,Random,42,,0
0.04623640739850926,0.491132,0.04259634888438134,0.043209876543209874,0.042,0.0465,21,465,9535,479,0.0,0.0,500,0.047619047619047616,1,2,hard,Random,42,,500
0.05043734340186659,0.4973782,0.056910569105691054,0.05785123966942149,0.056,0.0456,28,456,9544,472,0.0,0.0,0,0.047619047619047616,1,2,hard,Random,123,,0
0.05043734340186659,0.4973782,0.056910569105691054,0.05785123966942149,0.056,0.0456,28,456,9544,472,0.0,0.0,500,0.047619047619047616,1,2,hard,Random,123,,500
0.048814184017490284,0.5056594,0.05473684210526316,0.057777777777777775,0.052,0.0424,26,424,9576,474,0.0,0.0,0,0.047619047619047616,1,2,hard,Random,456,,0
0.048814184017490284,0.5056594,0.05473684210526316,0.057777777777777775,0.052,0.0424,26,424,9576,474,0.0,0.0,500,0.047619047619047616,1,2,hard,Random,456,,500
0.16739113350126203,0.8893548999999998,0.03962460896767466,0.04139433551198257,0.038,0.044,19,440,9560,481,0.0,0.0,0,0.047619047619047616,1,2,hard,sHST-River,42,,0
0.14142496495051424,0.8617782,0.02806122448979592,0.03873239436619718,0.022,0.0273,11,273,9727,489,0.0,0.0,500,0.047619047619047616,1,2,hard,sHST-River,42,,500
0.18951267516916828,0.8962410000000001,0.07681365576102418,0.1330049261083744,0.054,0.0176,27,176,9824,473,0.0,0.0,0,0.047619047619047616,1,2,hard,sHST-River,123,,0
0.14974952865899124,0.8708805,0.05707196029776675,0.07516339869281045,0.046,0.0283,23,283,9717,477,0.0,0.0,500,0.047619047619047616,1,2,hard,sHST-River,123,,500
0.43429607903509415,0.9238437,0.33821376281112736,0.26674364896073904,0.462,0.0635,231,635,9365,269,0.0,0.0,0,0.047619047619047616,1,2,hard,sHST-River,456,,0
0.34701836728048935,0.910621,0.302880658436214,0.2573426573426573,0.368,0.0531,184,531,9469,316,0.0,0.0,500,0.047619047619047616,1,2,hard,sHST-River,456,,500
0.9994325956149015,0.9999752,0.5050505050505051,0.33783783783783783,1.0,0.098,500,980,9020,0,0.0,0.0,0,0.047619047619047616,1,2,hard,MemStream,42,,0
0.9994325956149015,0.9999752,0.5050505050505051,0.33783783783783783,1.0,0.098,500,980,9020,0,0.0,0.0,500,0.047619047619047616,1,2,hard,MemStream,42,,500
0.9994677084488887,0.9999764,0.7668711656441718,0.6218905472636815,1.0,0.0304,500,304,9696,0,0.0,0.0,0,0.047619047619047616,1,2,hard,MemStream,123,,0
0.9994677084488887,0.9999764,0.7668711656441718,0.6218905472636815,1.0,0.0304,500,304,9696,0,0.0,0.0,500,0.047619047619047616,1,2,hard,MemStream,123,,500
0.9994325956149015,0.9999752000000001,0.7782101167315175,0.6369426751592356,1.0,0.0285,500,285,9715,0,0.0,0.0,0,0.047619047619047616,1,2,hard,MemStream,456,,0
0.9994325956149015,0.9999752000000001,0.7782101167315175,0.6369426751592356,1.0,0.0285,500,285,9715,0,0.0,0.0,500,0.047619047619047616,1,2,hard,MemStream,456,,500
0.9992669636926446,0.9999658,0.40404040404040403,0.25316455696202533,1.0,0.1475,500,1475,8525,0,0.0,0.0,0,0.047619047619047616,1,2,hard,CA-DIF-EIA-Stream,42,,0
0.9992669636926446,0.9999658,0.40404040404040403,0.25316455696202533,1.0,0.1475,500,1475,8525,0,0.0,0.0,500,0.047619047619047616,1,2,hard,CA-DIF-EIA-Stream,42,,500
0.9994779780163696,0.9999768,0.4737091425864519,0.31036623215394166,1.0,0.1111,500,1111,8889,0,0.0,0.0,0,0.047619047619047616,1,2,hard,CA-DIF-EIA-Stream,123,,0
0.9994779780163696,0.9999768,0.4737091425864519,0.31036623215394166,1.0,0.1111,500,1111,8889,0,0.0,0.0,500,0.047619047619047616,1,2,hard,CA-DIF-EIA-Stream,123,,500
0.998306377644841,0.9999184,0.5773672055427251,0.40584415584415584,1.0,0.0732,500,732,9268,0,0.0,0.0,0,0.047619047619047616,1,2,hard,CA-DIF-EIA-Stream,456,,0
0.998306377644841,0.9999184,0.5773672055427251,0.40584415584415584,1.0,0.0732,500,732,9268,0,0.0,0.0,500,0.047619047619047616,1,2,hard,CA-DIF-EIA-Stream,456,,500
0.04609222951228181,0.4915152,0.08848933544861626,0.04852116760100522,0.502,0.4922,251,4922,5078,249,0.001800013706088066,0.06600000779144466,0,0.047619047619047616,2,3,easy,Random,42,,0
0.04485551987596377,0.47254359999999995,0.08613113025136228,0.0472152630564656,0.49,0.4944,245,4944,5056,255,0.0041000021155923605,0.07270000060088933,0,0.047619047619047616,2,3,easy,Random,123,,0
0.046846643031800694,0.49046579999999995,0.08288162266130443,0.04541099827553171,0.474,0.4982,237,4982,5018,263,0.015199999324977398,0.166199984960258,0,0.047619047619047616,2,3,easy,Random,456,,0
0.6610153441002197,0.9864002,0.0,0.0,0.0,0.9577,0,9577,423,500,435.3930000215769,90.5429000267759,0,0.047619047619047616,2,3,easy,sklearn_IF,42,,0
0.702822766073782,0.9899392,0.0,0.0,0.0,0.9576,0,9576,424,500,404.6900999965146,106.81979998480529,0,0.047619047619047616,2,3,easy,sklearn_IF,123,,0
0.7931372896509221,0.9935516,0.0,0.0,0.0,0.9607,0,9607,393,500,406.29579999949783,84.61620000889525,0,0.047619047619047616,2,3,easy,sklearn_IF,456,,0
0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0,0,10000,500,116.60939999273978,184.9476999777835,0,0.047619047619047616,2,3,easy,sklearn_OCSVM,42,,0
0.023825946766395496,0.0,0.0,0.0,0.0,0.0,0,0,10000,500,106.2374000030104,201.36060001095757,0,0.047619047619047616,2,3,easy,sklearn_OCSVM,123,,0
0.023825946766395496,0.0,0.0,0.0,0.0,0.0,0,0,10000,500,85.91720002004877,208.93670001532882,0,0.047619047619047616,2,3,easy,sklearn_OCSVM,456,,0
1.0,1.0,0.0,0.0,0.0,0.6517,0,6517,3483,500,2628.752300021006,4.866299976129085,0,0.047619047619047616,2,3,easy,DenoisingAE,42,,0
1.0,1.0,0.0,0.0,0.0,0.6079,0,6079,3921,500,2424.8885000124574,3.9274999871850014,0,0.047619047619047616,2,3,easy,DenoisingAE,123,,0
1.0,1.0,0.0,0.0,0.0,0.4513,0,4513,5487,500,2404.275500011863,6.18570001097396,0,0.047619047619047616,2,3,easy,DenoisingAE,456,,0
0.8967986135323028,0.9841606,0.0,0.0,0.0,0.1643,0,1643,8357,500,2258.524300006684,109.0548999782186,0,0.047619047619047616,2,3,easy,CA-DIF-EIA,42,,0
0.9059262658360444,0.9880028,0.0,0.0,0.0,0.2469,0,2469,7531,500,2386.1488999973517,101.12710000248626,0,0.047619047619047616,2,3,easy,CA-DIF-EIA,123,,0
0.904543401816532,0.9869856,0.0,0.0,0.0,0.1873,0,1873,8127,500,1990.310099994531,105.89169999002479,0,0.047619047619047616,2,3,easy,CA-DIF-EIA,456,,0
1.0,1.0,0.0,0.0,0.0,0.9373,0,9373,627,500,2501.795200019842,101.29990000859834,0,0.047619047619047616,2,3,easy,AE+IF,42,,0
0.9999960039920159,0.9999998,0.0,0.0,0.0,0.9455,0,9455,545,500,2290.0221000018064,108.02119999425486,0,0.047619047619047616,2,3,easy,AE+IF,123,,0
1.0,1.0,0.0,0.0,0.0,0.9462,0,9462,538,500,1905.5717999872286,110.8951999922283,0,0.047619047619047616,2,3,easy,AE+IF,456,,0
