AUC_PR,AUC_ROC,F1,Precision,Recall,FPR,TP,FP,TN,FN,train_ms,score_ms,labels_consumed,anomaly_rate,drift_count,update_count,BAR,label_budget,label_fraction,algorithm,difficulty,fold,month,seed,error
0.09451011482362973,0.6800786432748539,0.12266666666666666,0.12266666666666666,0.12266666666666666,0.04617543859649123,92.0,658.0,13592.0,658.0,116.8375015258789,0.0,0.0,0.05,,,0.09146140144222231,500,0.03333333333333333,DenoisingAE,medium,1,1,456,
0.09451011482362973,0.6800786432748539,0.12266666666666666,0.12266666666666666,0.12266666666666666,0.04617543859649123,92.0,658.0,13592.0,658.0,110.28313636779785,0.0,0.0,0.05,,,0.08860323264715286,1000,0.06666666666666667,DenoisingAE,medium,1,1,456,
0.09451011482362973,0.6800786432748539,0.12266666666666666,0.12266666666666666,0.12266666666666666,0.04617543859649123,92.0,658.0,13592.0,658.0,131.02364540100098,0.0,0.0,0.05,,,0.08339127778555565,2000,0.13333333333333333,DenoisingAE,medium,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,66.00189208984375,0.0,0.0,0.05,,,0.059049639776198676,0,0.0,DenoisingAE,hard,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,102.80656814575195,0.0,0.0,0.05,,,0.05885346157096213,50,0.0033333333333333335,DenoisingAE,hard,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,101.47809982299805,0.0,0.0,0.05,,,0.058658582559137765,100,0.006666666666666667,DenoisingAE,hard,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,81.82501792907715,0.0,0.0,0.05,,,0.05808161289462165,250,0.016666666666666666,DenoisingAE,hard,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,99.62081909179688,0.0,0.0,0.05,,,0.05714481268664388,500,0.03333333333333333,DenoisingAE,hard,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,91.65000915527344,0.0,0.0,0.05,,,0.05535903729018626,1000,0.06666666666666667,DenoisingAE,hard,1,1,456,
0.059049639776198676,0.5327112046783625,0.06,0.06,0.06,0.049473684210526316,45.0,705.0,13545.0,705.0,87.23068237304688,0.0,0.0,0.05,,,0.05210262333194001,2000,0.13333333333333333,DenoisingAE,hard,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,8.035421371459961,0.0,0.05,0.0,0.0,0.316823186397105,0,0.0,Canary-Rules,easy,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,8.00180435180664,0.0,0.05,0.0,0.0,0.3157706176715332,50,0.0033333333333333335,Canary-Rules,easy,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,7.999420166015625,0.0,0.05,0.0,0.0,0.31472501959977317,100,0.006666666666666667,Canary-Rules,easy,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,11.987924575805664,0.0,0.05,0.0,0.0,0.3116293636692836,250,0.016666666666666666,Canary-Rules,easy,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,13.274669647216797,0.0,0.05,0.0,0.0,0.3066030836101016,500,0.03333333333333333,Canary-Rules,easy,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,9.101390838623047,0.0,0.05,0.0,0.0,0.2970217372472859,1000,0.06666666666666667,Canary-Rules,easy,1,1,456,
0.316823186397105,0.5914202573099416,0.2642857142857143,0.4,0.19733333333333333,0.015578947368421053,148.0,222.0,14028.0,602.0,0.0,10.933637619018555,0.0,0.05,0.0,0.0,0.27954987035038675,2000,0.13333333333333333,Canary-Rules,easy,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,15.134334564208984,0.0,0.05,0.0,0.0,0.19687383855750906,0,0.0,Canary-Rules,medium,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,10.006904602050781,0.0,0.05,0.0,0.0,0.19621977264868012,50,0.0033333333333333335,Canary-Rules,medium,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,8.002758026123047,0.0,0.05,0.0,0.0,0.19557003830216133,100,0.006666666666666667,Canary-Rules,medium,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,7.999897003173828,0.0,0.05,0.0,0.0,0.19364639858115645,250,0.016666666666666666,Canary-Rules,medium,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,8.999347686767578,0.0,0.05,0.0,0.0,0.19052306957178294,500,0.03333333333333333,Canary-Rules,medium,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,10.010719299316406,0.0,0.05,0.0,0.0,0.18456922364766476,1000,0.06666666666666667,Canary-Rules,medium,1,1,456,
0.19687383855750906,0.5438044444444445,0.14680648236415633,0.25752508361204013,0.10266666666666667,0.015578947368421053,77.0,222.0,14028.0,673.0,0.0,13.00358772277832,0.0,0.05,0.0,0.0,0.17371221049191976,2000,0.13333333333333333,Canary-Rules,medium,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,8.00466537475586,0.0,0.05,0.0,0.0,0.13083122416169168,0,0.0,Canary-Rules,hard,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,7.999181747436523,0.0,0.05,0.0,0.0,0.13039656893191862,50,0.0033333333333333335,Canary-Rules,hard,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,9.962320327758789,0.0,0.05,0.0,0.0,0.12996479221360102,100,0.006666666666666667,Canary-Rules,hard,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,9.944677352905273,0.0,0.05,0.0,0.0,0.1286864499951066,250,0.016666666666666666,Canary-Rules,hard,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,15.99574089050293,0.0,0.05,0.0,0.0,0.12661086209195968,500,0.03333333333333333,Canary-Rules,hard,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,15.56086540222168,0.0,0.05,0.0,0.0,0.12265427265158596,1000,0.06666666666666667,Canary-Rules,hard,1,1,456,
0.13083122416169168,0.5249464327485379,0.0959843290891283,0.18081180811808117,0.06533333333333333,0.015578947368421053,49.0,222.0,14028.0,701.0,0.0,14.992952346801758,0.0,0.05,0.0,0.0,0.11543931543678679,2000,0.13333333333333333,Canary-Rules,hard,1,1,456,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,4914.264678955078,0.0,0.05,0.0,0.0,0.5812345224770119,0,0.0,MemStream,easy,2,2,42,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,4648.781299591064,0.0,0.05,0.0,0.0,0.5793035107744304,50,0.0033333333333333335,MemStream,easy,2,2,42,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,5055.659532546997,0.0,0.05,0.0,0.0,0.5773852872288198,100,0.006666666666666667,MemStream,easy,2,2,42,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,4430.79686164856,0.0,0.05,0.0,0.0,0.5717060876823068,250,0.016666666666666666,MemStream,easy,2,2,42,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,5283.25080871582,0.0,0.05,0.0,0.0,0.5624850217519469,500,0.03333333333333333,MemStream,easy,2,2,42,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,6463.91487121582,0.0,0.05,0.0,0.0,0.5449073648221987,1000,0.06666666666666667,MemStream,easy,2,2,42,
0.5812345224770119,0.972793403508772,0.564,0.564,0.564,0.022947368421052633,423.0,327.0,13923.0,327.0,0.0,7490.2024269104,0.0,0.05,0.0,0.0,0.5128539904208929,2000,0.13333333333333333,MemStream,easy,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,4948.262453079224,0.0,0.05,0.0,0.0,0.25008810929958675,0,0.0,MemStream,medium,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,5167.908668518066,0.0,0.05,0.0,0.0,0.24925725179360803,50,0.0033333333333333335,MemStream,medium,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,4258.023738861084,0.0,0.05,0.0,0.0,0.24843189665521864,100,0.006666666666666667,MemStream,medium,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,4881.947994232178,0.0,0.05,0.0,0.0,0.24598830422910173,250,0.016666666666666666,MemStream,medium,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,4773.173093795776,0.0,0.05,0.0,0.0,0.24202075093508393,500,0.03333333333333333,MemStream,medium,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,5938.021898269653,0.0,0.05,0.0,0.0,0.23445760246836259,1000,0.06666666666666667,MemStream,medium,2,2,42,
0.25008810929958675,0.8920988070175437,0.264,0.264,0.264,0.03873684210526316,198.0,552.0,13698.0,552.0,0.0,5347.14937210083,0.0,0.05,0.0,0.0,0.22066597879375302,2000,0.13333333333333333,MemStream,medium,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,4289.883852005005,0.0,0.05,0.0,0.0,0.11948605134175722,0,0.0,MemStream,hard,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,4577.355623245239,0.0,0.05,0.0,0.0,0.11908908771603709,50,0.0033333333333333335,MemStream,hard,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,5116.771936416626,0.0,0.05,0.0,0.0,0.11869475298850056,100,0.006666666666666667,MemStream,hard,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,3815.927267074585,0.0,0.05,0.0,0.0,0.11752726361484317,250,0.016666666666666666,MemStream,hard,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,3892.8699493408203,0.0,0.05,0.0,0.0,0.1156316625887973,500,0.03333333333333333,MemStream,hard,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,5209.659814834595,0.0,0.05,0.0,0.0,0.11201817313289739,1000,0.06666666666666667,MemStream,hard,2,2,42,
0.11948605134175722,0.7691030643274853,0.136,0.136,0.136,0.04547368421052632,102.0,648.0,13602.0,648.0,0.0,5521.615266799927,0.0,0.05,0.0,0.0,0.10542886883096225,2000,0.13333333333333333,MemStream,hard,2,2,42,
,,,,,,,,,,,,,,,,,0,0.0,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,50,0.0033333333333333335,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,100,0.006666666666666667,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,250,0.016666666666666666,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,500,0.03333333333333333,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,1000,0.06666666666666667,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,2000,0.13333333333333333,CA-MemStream,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,0,0.0,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,50,0.0033333333333333335,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,100,0.006666666666666667,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,250,0.016666666666666666,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,500,0.03333333333333333,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,1000,0.06666666666666667,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,2000,0.13333333333333333,CA-MemStream,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,0,0.0,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,50,0.0033333333333333335,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,100,0.006666666666666667,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,250,0.016666666666666666,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,500,0.03333333333333333,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,1000,0.06666666666666667,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,2000,0.13333333333333333,CA-MemStream,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,0,0.0,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,50,0.0033333333333333335,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,100,0.006666666666666667,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,250,0.016666666666666666,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,500,0.03333333333333333,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,1000,0.06666666666666667,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,2000,0.13333333333333333,CA-MemStream-EIA,easy,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,0,0.0,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,50,0.0033333333333333335,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,100,0.006666666666666667,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,250,0.016666666666666666,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,500,0.03333333333333333,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,1000,0.06666666666666667,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,2000,0.13333333333333333,CA-MemStream-EIA,medium,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,0,0.0,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,50,0.0033333333333333335,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,100,0.006666666666666667,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,250,0.016666666666666666,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,500,0.03333333333333333,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,1000,0.06666666666666667,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
,,,,,,,,,,,,,,,,,2000,0.13333333333333333,CA-MemStream-EIA,hard,2,2,42,"too many indices for array: array is 1-dimensional, but 2 were indexed"
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2638.7929916381836,0.0,0.05,0.0,0.0,0.05121122235821256,0,0.0,sHST-River,easy,2,2,42,
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2459.7532749176025,0.0,0.05,0.0,0.0,0.05104108540685637,50,0.0033333333333333335,sHST-River,easy,2,2,42,
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2619.4894313812256,0.0,0.05,0.0,0.0,0.05087207519027738,100,0.006666666666666667,sHST-River,easy,2,2,42,
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2279.566526412964,0.0,0.05,0.0,0.0,0.050371694122832024,250,0.016666666666666666,sHST-River,easy,2,2,42,
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2641.871929168701,0.0,0.05,0.0,0.0,0.0495592474434315,500,0.03333333333333333,sHST-River,easy,2,2,42,
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2304.506301879883,0.0,0.05,0.0,0.0,0.048010520960824275,1000,0.06666666666666667,sHST-River,easy,2,2,42,
0.05121122235821256,0.4854681169590643,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2440.2916431427,0.0,0.05,0.0,0.0,0.04518637266901108,2000,0.13333333333333333,sHST-River,easy,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3255.2294731140137,0.0,0.05,0.0,0.0,0.05178433076690345,0,0.0,sHST-River,medium,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2929.720163345337,0.0,0.05,0.0,0.0,0.05161228980090044,50,0.0033333333333333335,sHST-River,medium,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2762.2289657592773,0.0,0.05,0.0,0.0,0.05144138817904316,100,0.006666666666666667,sHST-River,medium,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2266.923666000366,0.0,0.05,0.0,0.0,0.050935407311708314,250,0.016666666666666666,sHST-River,medium,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2510.8256340026855,0.0,0.05,0.0,0.0,0.050113868484100106,500,0.03333333333333333,sHST-River,medium,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2386.2099647521973,0.0,0.05,0.0,0.0,0.04854781009397198,1000,0.06666666666666667,sHST-River,medium,2,2,42,
0.05178433076690345,0.4917142456140351,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,2618.126630783081,0.0,0.05,0.0,0.0,0.045692056559032454,2000,0.13333333333333333,sHST-River,medium,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3185.2779388427734,0.0,0.05,0.0,0.0,0.05283189434770856,0,0.0,sHST-River,hard,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3231.7357063293457,0.0,0.05,0.0,0.0,0.05265637310402846,50,0.0033333333333333335,sHST-River,hard,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3470.8824157714844,0.0,0.05,0.0,0.0,0.052482014252690626,100,0.006666666666666667,sHST-River,hard,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3582.822322845459,0.0,0.05,0.0,0.0,0.051965797719057606,250,0.016666666666666666,sHST-River,hard,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3145.3981399536133,0.0,0.05,0.0,0.0,0.05112763969133086,500,0.03333333333333333,sHST-River,hard,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3403.491735458374,0.0,0.05,0.0,0.0,0.04952990095097678,1000,0.06666666666666667,sHST-River,hard,2,2,42,
0.05283189434770856,0.5022225497076024,0.058666666666666666,0.058666666666666666,0.058666666666666666,0.04954385964912281,44.0,706.0,13544.0,706.0,0.0,3133.195161819458,0.0,0.05,0.0,0.0,0.046616377365625204,2000,0.13333333333333333,sHST-River,hard,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,92.9112434387207,0.0,0.05,0.0,0.0,0.05082671191752883,0,0.0,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,83.5106372833252,0.0,0.05,0.0,0.0,0.05065785240949717,50,0.0033333333333333335,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,104.75969314575195,0.0,0.05,0.0,0.0,0.050490111176353145,100,0.006666666666666667,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,54.59094047546387,0.0,0.05,0.0,0.0,0.04999348713199557,250,0.016666666666666666,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,41.0764217376709,0.0,0.05,0.0,0.0,0.04918714056535047,500,0.03333333333333333,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,50.00734329223633,0.0,0.05,0.0,0.0,0.047650042422683274,1000,0.06666666666666667,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,63.738107681274414,0.0,0.05,0.0,0.0,0.04484709875076073,2000,0.13333333333333333,Random,easy,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,26.668548583984375,0.0,0.05,0.0,0.0,0.05082671191752883,0,0.0,Random,medium,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,32.6840877532959,0.0,0.05,0.0,0.0,0.05065785240949717,50,0.0033333333333333335,Random,medium,2,2,42,
0.05082671191752883,0.49546984795321636,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40.0,710.0,13540.0,710.0,0.0,46.24652862548828,0.0,0.05,0.0,0.0,0.050490111176353145,100,0.006666666666666667,Random,medium,2,2,42,
