fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies,params,label,group
2,easy,42,MemStream_,0.9763984968658476,0.3958599125222832,0.3520710059171598,0.238,0.6761363636363636,11.365860605239874,0.08789999992586672,2928.540000022622,352,"{'bufsz': 500, 'memsz': 100, 'k': 20}",MS_b500_m100_k20,MemStream_
2,easy,42,MemStream_,0.9864621961925716,0.42641020011477776,0.38461538461538464,0.26,0.7386363636363636,8.629553856849679,0.10879998444579542,7049.982800002908,352,"{'bufsz': 500, 'memsz': 200, 'k': 5}",MS_b500_m200_k5,MemStream_
2,easy,42,MemStream_,0.984360613884983,0.41633164648003806,0.3772189349112426,0.255,0.7244318181818182,9.371325039863594,0.12989999959245324,6421.503499994287,352,"{'bufsz': 500, 'memsz': 200, 'k': 10}",MS_b500_m200_k10,MemStream_
2,easy,42,MemStream_,0.981055322139693,0.4045977289546063,0.3594674556213018,0.243,0.6903409090909091,10.362154259681704,0.1306000049225986,6031.515899987426,352,"{'bufsz': 500, 'memsz': 200, 'k': 20}",MS_b500_m200_k20,MemStream_
2,easy,42,MemStream_,0.9889445480864503,0.43702025151984236,0.39201183431952663,0.265,0.7528409090909091,7.909030067920693,0.18689999706111848,15023.661699990043,352,"{'bufsz': 500, 'memsz': 500, 'k': 5}",MS_b500_m500_k5,MemStream_
2,easy,42,MemStream_,0.9870874230122287,0.4283335902707019,0.38461538461538464,0.26,0.7386363636363636,8.517015595436131,0.37570000858977437,14242.64460001723,352,"{'bufsz': 500, 'memsz': 500, 'k': 10}",MS_b500_m500_k10,MemStream_
2,easy,42,MemStream_,0.9849392957172806,0.4200133982188004,0.3772189349112426,0.255,0.7244318181818182,9.20529085159302,0.434600020525977,14672.651300003054,352,"{'bufsz': 500, 'memsz': 500, 'k': 20}",MS_b500_m500_k20,MemStream_
2,easy,42,MemStream_,0.9826348634961167,0.4196420377606461,0.3801775147928994,0.257,0.7301136363636364,9.29069890975953,0.13619998935610056,2809.4160000036936,352,"{'bufsz': 1000, 'memsz': 100, 'k': 5}",MS_b1000_m100_k5,MemStream_
2,easy,42,MemStream_,0.9795315821186197,0.4081036022295856,0.3624260355029586,0.245,0.6960227272727273,10.123222050666811,0.08800000068731606,2586.1558000033256,352,"{'bufsz': 1000, 'memsz': 100, 'k': 10}",MS_b1000_m100_k10,MemStream_
2,easy,42,MemStream_,0.9763984968658476,0.3958599125222832,0.3520710059171598,0.238,0.6761363636363636,11.365860605239874,0.05520001286640763,2773.390599992126,352,"{'bufsz': 1000, 'memsz': 100, 'k': 20}",MS_b1000_m100_k20,MemStream_
2,easy,42,MemStream_,0.9864621961925716,0.42641020011477776,0.38461538461538464,0.26,0.7386363636363636,8.629553856849679,0.13829997624270618,6014.519399992423,352,"{'bufsz': 1000, 'memsz': 200, 'k': 5}",MS_b1000_m200_k5,MemStream_
2,easy,42,MemStream_,0.984360613884983,0.41633164648003806,0.3772189349112426,0.255,0.7244318181818182,9.371325039863594,0.10430000838823617,5559.862900001463,352,"{'bufsz': 1000, 'memsz': 200, 'k': 10}",MS_b1000_m200_k10,MemStream_
2,easy,42,MemStream_,0.981055322139693,0.4045977289546063,0.3594674556213018,0.243,0.6903409090909091,10.362154259681704,0.15060001169331372,5773.664999986067,352,"{'bufsz': 1000, 'memsz': 200, 'k': 20}",MS_b1000_m200_k20,MemStream_
2,easy,42,MemStream_,0.9889445480864503,0.43702025151984236,0.39201183431952663,0.265,0.7528409090909091,7.909030067920693,0.3581999917514622,13509.199299995089,352,"{'bufsz': 1000, 'memsz': 500, 'k': 5}",MS_b1000_m500_k5,MemStream_
2,easy,42,MemStream_,0.9870874230122287,0.4283335902707019,0.38461538461538464,0.26,0.7386363636363636,8.517015595436131,0.58970000827685,15769.558100000722,352,"{'bufsz': 1000, 'memsz': 500, 'k': 10}",MS_b1000_m500_k10,MemStream_
2,easy,42,MemStream_,0.9849392957172806,0.4200133982188004,0.3772189349112426,0.255,0.7244318181818182,9.20529085159302,0.3361999988555908,17840.69390001241,352,"{'bufsz': 1000, 'memsz': 500, 'k': 20}",MS_b1000_m500_k20,MemStream_
2,easy,42,HBOS,0.9370114981913621,0.25603883785638876,0.22337278106508876,0.151,0.4289772727272727,1.6642795334654732,56.55849998584017,249.38640001346357,352,{'n_bins': 5},HBOS_b5,HBOS
2,easy,42,HBOS,0.9434812016307793,0.282317984414105,0.3210059171597633,0.217,0.6164772727272727,2.077561938805838,43.462200002977625,278.21920000133105,352,{'n_bins': 10},HBOS_b10,HBOS
2,easy,42,HBOS,0.9502806046596556,0.280771262882027,0.3106508875739645,0.21,0.5965909090909091,2.593170089221429,40.48680001869798,244.03370000072755,352,{'n_bins': 20},HBOS_b20,HBOS
2,easy,42,HBOS,0.957136050926904,0.3126753671343147,0.3091715976331361,0.209,0.59375,3.229181019546905,73.24019999941811,346.8362999847159,352,{'n_bins': 50},HBOS_b50,HBOS
2,easy,42,HBOS,0.9698133060777878,0.38047700961370073,0.35502958579881655,0.24,0.6818181818181818,3.64361908677467,44.8896000161767,352.63530001975596,352,{'n_bins': 100},HBOS_b100,HBOS
2,easy,42,sklearn_IF,0.9817162154255126,0.4447317406345498,0.3875739644970414,0.262,0.7443181818181818,0.5987728606629578,2409.494299994549,3277.147300017532,352,"{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0}",IF_n100_ms100_mf100,sklearn_IF
2,easy,42,sklearn_IF,0.9835120038540559,0.3949479035190482,0.3772189349112426,0.255,0.7244318181818182,0.5973312932508792,2760.5676999955904,5541.450599994278,352,"{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 0.5}",IF_n100_ms100_mf50,sklearn_IF
2,easy,42,sklearn_IF,0.98330476411211,0.4053236834114424,0.378698224852071,0.256,0.7272727272727273,0.604996340897629,1429.9073000147473,2947.6962000189815,352,"{'n_estimators': 100, 'max_samples': 0.5, 'max_features': 1.0}",IF_n100_ms50_mf100,sklearn_IF
2,easy,42,sklearn_IF,0.9834347941012546,0.4213892585056095,0.3875739644970414,0.262,0.7443181818181818,0.6043177004439085,2626.0209000029135,5368.590900005074,352,"{'n_estimators': 100, 'max_samples': 0.5, 'max_features': 0.5}",IF_n100_ms50_mf50,sklearn_IF
2,easy,42,sklearn_IF,0.9813127211847398,0.41807067014768734,0.3801775147928994,0.257,0.7301136363636364,0.5987907734610932,2834.3318999977782,6385.384799999883,352,"{'n_estimators': 200, 'max_samples': 1.0, 'max_features': 1.0}",IF_n200_ms100_mf100,sklearn_IF
2,easy,42,sklearn_IF,0.9835146078689403,0.4025474964380314,0.3772189349112426,0.255,0.7244318181818182,0.594197518316016,4509.623400022974,9592.340999981388,352,"{'n_estimators': 200, 'max_samples': 1.0, 'max_features': 0.5}",IF_n200_ms100_mf50,sklearn_IF
2,easy,42,sklearn_IF,0.9824251193464133,0.398371986908176,0.3772189349112426,0.255,0.7244318181818182,0.6056442331528376,4385.999699996319,5608.203699986916,352,"{'n_estimators': 200, 'max_samples': 0.5, 'max_features': 1.0}",IF_n200_ms50_mf100,sklearn_IF
2,easy,42,sklearn_IF,0.9835744575225123,0.41667296271988996,0.3772189349112426,0.255,0.7244318181818182,0.6008678237402885,5995.949400006793,10420.176800020272,352,"{'n_estimators': 200, 'max_samples': 0.5, 'max_features': 0.5}",IF_n200_ms50_mf50,sklearn_IF
2,easy,42,sklearn_IF,0.9817304307854552,0.4079188222560446,0.3742603550295858,0.253,0.71875,0.5995527779194539,7857.440599997062,17054.529299988644,352,"{'n_estimators': 500, 'max_samples': 1.0, 'max_features': 1.0}",IF_n500_ms100_mf100,sklearn_IF
2,easy,42,sklearn_IF,0.9846922913873872,0.41688060436110774,0.386094674556213,0.261,0.7414772727272727,0.5936740871352489,12755.652299994836,30198.65999999456,352,"{'n_estimators': 500, 'max_samples': 1.0, 'max_features': 0.5}",IF_n500_ms100_mf50,sklearn_IF
2,easy,42,sklearn_IF,0.9840596011480206,0.40138457917532844,0.3772189349112426,0.255,0.7244318181818182,0.605455219190305,8882.650799991097,14093.694699986372,352,"{'n_estimators': 500, 'max_samples': 0.5, 'max_features': 1.0}",IF_n500_ms50_mf100,sklearn_IF
