fold,difficulty,seed,label,group,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies
1,easy,42,IF_n200,sklearn_IF,0.9853458353925777,0.4941688305503449,0.38657913931436905,0.265,0.7142857142857143,0.5800020148403888,6535.447400005069,0.30189999961294234,371
1,easy,42,IF_n200_mf50,sklearn_IF,0.9873778662653724,0.483575569832411,0.3924142961342086,0.269,0.7250673854447439,0.5730088984004154,7958.542299980763,0.5763999943155795,371
1,easy,42,Ens_MS5_HBOS10,Ensemble,0.9537062004735767,0.3798552282777387,0.33260393873085337,0.228,0.6145552560646901,0.24922473380882113,3192.622999980813,0.27779999072663486,371
1,easy,42,Ens_MS5_HBOS20,Ensemble,0.9515322351533525,0.39893990584639566,0.3267687819110139,0.224,0.6037735849056604,0.2401308495005122,3065.568899997743,0.27749998844228685,371
1,easy,42,Ens_MS5_HBOS10_2_1,Ensemble,0.9574406345874023,0.4088119054091321,0.33552151714077316,0.23,0.6199460916442049,0.17690415927290065,3010.7114000129513,0.3485000052023679,371
1,easy,42,Ens_MS3algo,Ensemble,0.9755083415584966,0.4498550535072757,0.36469730123997085,0.25,0.6738544474393531,0.32741439140543954,9046.82399999001,0.3462000167928636,371
1,easy,42,Ens_MS5_HBOS10_IF200,Ensemble,0.9764975215007667,0.4424884548658296,0.3661560904449307,0.251,0.6765498652291105,0.31557997336358984,11984.973300015554,0.31269999453797936,371
1,medium,42,MS_k3,MemStream_,0.9577838323397065,0.14950860756187842,0.2376237623762376,0.168,0.4057971014492754,7.458489656448366,2820.51279998268,0.3285999991931021,414
1,medium,42,MS_k5,MemStream_,0.955482807140249,0.14768238691315572,0.2347949080622348,0.166,0.40096618357487923,7.842180078029639,2789.7695999999996,0.3212000010535121,414
1,medium,42,MS_k7,MemStream_,0.9547179509410566,0.1444511283768181,0.22913719943422914,0.162,0.391304347826087,8.124200477600114,2884.2092999839224,0.3027999773621559,414
1,medium,42,MS_k10,MemStream_,0.9548708822431515,0.13933515431798577,0.21782178217821782,0.154,0.3719806763285024,8.457669625282305,2804.0520999929868,0.3161999920848757,414
1,medium,42,MS_k20,MemStream_,0.9516850242320444,0.12342549642947347,0.2079207920792079,0.147,0.35507246376811596,9.464609479904178,2698.1909000023734,0.4631999763660133,414
1,medium,42,MS_k5_diverse,MemStream_,0.9705372669735531,0.176619063445584,0.27157001414427157,0.192,0.463768115942029,6.9713039970398025,22756.81859999895,0.4006999952252954,414
1,medium,42,MS_k5_kmeans,MemStream_,0.9707602224527476,0.1807786787836715,0.27015558698727016,0.191,0.4613526570048309,6.95665404558182,3524.6990000014193,0.37429999792948365,414
1,medium,42,MS_k5_m500,MemStream_,0.970328531751547,0.18224836263531435,0.272984441301273,0.193,0.46618357487922707,6.635426013469735,8988.807199988514,0.6447999912779778,414
1,medium,42,MS_k5_wt,MemStream_,0.9572490841065159,0.14897156820220256,0.2347949080622348,0.166,0.40096618357487923,7.759048211574554,2679.240000026766,0.2986000035889447,414
1,medium,42,HBOS_b5,HBOS,0.8650493114950847,0.025227533161336028,0.05799151343705799,0.041,0.09903381642512077,2.5015093361101837,157.24699999555014,0.2690000110305846,414
1,medium,42,HBOS_b10,HBOS,0.8733392918026304,0.03642696342190948,0.09759547383309759,0.069,0.16666666666666666,2.949240914086344,127.69409999600612,0.3038999857380986,414
1,medium,42,HBOS_b20,HBOS,0.8696218140149142,0.03511502990299989,0.09759547383309759,0.069,0.16666666666666666,3.3918034932073735,158.1268000009004,0.36450001061894,414
1,medium,42,HBOS_b50,HBOS,0.9037798581227392,0.050507474645934414,0.09335219236209336,0.066,0.15942028985507245,4.090499800251487,155.97079999861307,0.27889999910257757,414
1,medium,42,HBOS_b100,HBOS,0.9320263355774473,0.08096828473669351,0.14002828854314003,0.099,0.2391304347826087,4.478781994887045,171.947499999078,0.26030000299215317,414
1,medium,42,IF_n100,sklearn_IF,0.974444914983678,0.1634788781711458,0.26166902404526166,0.185,0.4468599033816425,0.5781557371889634,2721.672999992734,0.25019998429343104,414
1,medium,42,IF_n200,sklearn_IF,0.9731793484009484,0.1546473192011301,0.256011315417256,0.181,0.43719806763285024,0.5777018127645446,5643.07750001899,0.26420000358484685,414
1,medium,42,IF_n200_mf50,sklearn_IF,0.9766082457353388,0.16008488667844653,0.25176803394625175,0.178,0.42995169082125606,0.5702687009899786,8349.856200016802,0.3907000063918531,414
1,medium,42,Ens_MS5_HBOS10,Ensemble,0.8951282657516518,0.061176485753507266,0.1272984441301273,0.09,0.21739130434782608,0.31961687079641177,2923.20409999229,0.31800000579096377,414
1,medium,42,Ens_MS5_HBOS20,Ensemble,0.8905610459060884,0.06510777474937968,0.13154172560113153,0.093,0.2246376811594203,0.2869205435881167,2843.346100009512,0.27000001864507794,414
1,medium,42,Ens_MS5_HBOS10_2_1,Ensemble,0.9078582157820311,0.07655151474501302,0.13437057991513437,0.095,0.22946859903381642,0.23246597509207287,3343.021599983331,0.3383000148460269,414
1,medium,42,Ens_MS3algo,Ensemble,0.9495517678115437,0.10094253725873,0.18104667609618105,0.128,0.30917874396135264,0.3765567817019675,8827.374600019539,0.27420002152211964,414
1,medium,42,Ens_MS5_HBOS10_IF200,Ensemble,0.9521400482573807,0.10205080797269107,0.18811881188118812,0.133,0.321256038647343,0.37144899330175435,11380.992400023388,0.3212000010535121,414
1,hard,42,MS_k3,MemStream_,0.8711803789528569,0.020465249652845883,0.07703488372093023,0.053,0.14095744680851063,7.279501361846936,2943.468000012217,0.35719998413696885,376
1,hard,42,MS_k5,MemStream_,0.8663200846847392,0.01958105737056313,0.07703488372093023,0.053,0.14095744680851063,7.6469443559646635,2704.961799987359,0.8101999992504716,376
1,hard,42,MS_k7,MemStream_,0.8696191259781154,0.01886393951251796,0.07122093023255814,0.049,0.13031914893617022,7.9882891440391575,2767.736000008881,0.41849998524412513,376
1,hard,42,MS_k10,MemStream_,0.8765104926517171,0.018101790796922358,0.06831395348837209,0.047,0.125,8.338178510665905,3470.2370000013616,0.38389998371712863,376
1,hard,42,MS_k20,MemStream_,0.8790254001991831,0.015718035541181594,0.055232558139534885,0.038,0.10106382978723404,9.329055652618418,3004.6312999911606,0.32920000376179814,376
1,hard,42,MS_k5_diverse,MemStream_,0.8943683007031944,0.02757143027384057,0.09302325581395349,0.064,0.1702127659574468,6.865834970474256,23221.09010000713,0.3020000003743917,376
1,hard,42,MS_k5_kmeans,MemStream_,0.9067910837267681,0.02896330506611379,0.09883720930232558,0.068,0.18085106382978725,6.7290908765792885,2830.5790000013076,0.8711999980732799,376
1,hard,42,MS_k5_m500,MemStream_,0.8991042121955234,0.028879482387398212,0.1002906976744186,0.069,0.18351063829787234,6.421468379497532,7743.832100008149,0.32560000545345247,376
1,hard,42,MS_k5_wt,MemStream_,0.8697635863934836,0.020096229228003033,0.07848837209302326,0.054,0.14361702127659576,7.569354953765891,2780.9116000134964,0.4167000006418675,376
1,hard,42,HBOS_b5,HBOS,0.805223008084987,0.005174371230021155,0.015988372093023256,0.011,0.02925531914893617,2.4905598547485894,122.16929998248816,0.2812999882735312,376
1,hard,42,HBOS_b10,HBOS,0.7640075975813253,0.005509415552525827,0.03343023255813953,0.023,0.061170212765957445,2.9331072596995624,145.56780000566505,0.2810999867506325,376
1,hard,42,HBOS_b20,HBOS,0.7183239863283398,0.005075244229862057,0.030523255813953487,0.021,0.05585106382978723,3.378823503467591,153.2654999755323,0.32350001856684685,376
1,hard,42,HBOS_b50,HBOS,0.7674298159262818,0.006528104285703709,0.024709302325581394,0.017,0.04521276595744681,4.080841225756413,151.232300006086,0.2911000046879053,376
1,hard,42,HBOS_b100,HBOS,0.8215970492611215,0.011509841423587106,0.0436046511627907,0.03,0.0797872340425532,4.464358142255563,182.00589998741634,0.28330000350251794,376
1,hard,42,IF_n100,sklearn_IF,0.9151162430049343,0.029131905274321176,0.0872093023255814,0.06,0.1595744680851064,0.5724946695273079,2864.0540999767836,0.4165999998804182,376
1,hard,42,IF_n200,sklearn_IF,0.9129343618129744,0.025940571882615334,0.07412790697674419,0.051,0.1356382978723404,0.5721590869976566,5460.675699985586,0.24739999207668006,376
1,hard,42,IF_n200_mf50,sklearn_IF,0.9206735524488165,0.028582379247450638,0.0755813953488372,0.052,0.13829787234042554,0.5653559193139835,9918.441700021503,1.5239999920595437,376
1,hard,42,Ens_MS5_HBOS10,Ensemble,0.7872549595366949,0.007369801181987922,0.040697674418604654,0.028,0.07446808510638298,0.35453608635200584,3149.5709999871906,1.1732999992091209,376
1,hard,42,Ens_MS5_HBOS20,Ensemble,0.754735378575552,0.007806842961441843,0.03488372093023256,0.024,0.06382978723404255,0.25105112800110146,3615.466800023569,0.2843000111170113,376
1,hard,42,Ens_MS5_HBOS10_2_1,Ensemble,0.8017559181473938,0.008870093711268004,0.040697674418604654,0.028,0.07446808510638298,0.255501452893019,3779.723699990427,0.28039998142048717,376
1,hard,42,Ens_MS3algo,Ensemble,0.8681725233865197,0.013454230997801827,0.04796511627906977,0.033,0.08776595744680851,0.39422670334300175,8475.436999986414,0.5636000132653862,376
1,hard,42,Ens_MS5_HBOS10_IF200,Ensemble,0.873337059842717,0.014052936778903624,0.04941860465116279,0.034,0.09042553191489362,0.39500743151544027,12991.578799992567,0.3037000133190304,376
2,easy,42,MS_k3,MemStream_,0.9872830585239112,0.4323517000873455,0.3875739644970414,0.262,0.7443181818181818,8.148529920578005,3163.8764000090305,0.8462000114377588,352
2,easy,42,MS_k5,MemStream_,0.9864621961925716,0.42641020011477776,0.38461538461538464,0.26,0.7386363636363636,8.629553856849679,2860.8841999957804,0.31869998201727867,352
2,easy,42,MS_k7,MemStream_,0.9855665289090618,0.421411025032489,0.3816568047337278,0.258,0.7329545454545454,8.979547162055978,2873.193200008245,0.3569000109564513,352
2,easy,42,MS_k10,MemStream_,0.984360613884983,0.41633164648003806,0.3772189349112426,0.255,0.7244318181818182,9.371325039863594,2972.9534999933094,0.3150000120513141,352
2,easy,42,MS_k20,MemStream_,0.981055322139693,0.4045977289546063,0.3594674556213018,0.243,0.6903409090909091,10.362154259681704,2891.0624999844003,0.30300000798888505,352
2,easy,42,MS_k5_diverse,MemStream_,0.9879355492371119,0.4274744554904865,0.38461538461538464,0.26,0.7386363636363636,8.486711349487306,22430.675199982943,0.4301999870222062,352
2,easy,42,MS_k5_kmeans,MemStream_,0.9878787233713153,0.43488907656841846,0.3875739644970414,0.262,0.7443181818181818,8.148001294136057,2831.8811999924947,0.4273000231478363,352
2,easy,42,MS_k5_m500,MemStream_,0.9889445480864503,0.43702025151984236,0.39201183431952663,0.265,0.7528409090909091,7.909030067920693,7385.623300011503,0.34830000367946923,352
2,easy,42,MS_k5_wt,MemStream_,0.9868973441552588,0.4285846263918382,0.386094674556213,0.261,0.7414772727272727,8.498679361343385,3123.3363000210375,0.41719997534528375,352
2,easy,42,HBOS_b5,HBOS,0.9370114981913621,0.25603883785638876,0.22337278106508876,0.151,0.4289772727272727,1.6642795334654732,121.36229997850023,0.2640000020619482,352
2,easy,42,HBOS_b10,HBOS,0.9434812016307793,0.282317984414105,0.3210059171597633,0.217,0.6164772727272727,2.077561938805838,143.24169998872094,0.7175999926403165,352
2,easy,42,HBOS_b20,HBOS,0.9502806046596556,0.280771262882027,0.3106508875739645,0.21,0.5965909090909091,2.593170089221429,146.36409998638555,0.2730000123847276,352
2,easy,42,HBOS_b50,HBOS,0.957136050926904,0.3126753671343147,0.3091715976331361,0.209,0.59375,3.229181019546905,165.0225000048522,0.2673999988473952,352
2,easy,42,HBOS_b100,HBOS,0.9698133060777878,0.38047700961370073,0.35502958579881655,0.24,0.6818181818181818,3.64361908677467,188.8799000007566,0.38430001586675644,352
2,easy,42,IF_n100,sklearn_IF,0.9817162154255126,0.4447317406345498,0.3875739644970414,0.262,0.7443181818181818,0.5987728606629578,2995.3720000048634,0.29600001289509237,352
2,easy,42,IF_n200,sklearn_IF,0.9813127211847398,0.41807067014768734,0.3801775147928994,0.257,0.7301136363636364,0.5987907734610932,5849.119899998186,0.32190000638365746,352
2,easy,42,IF_n200_mf50,sklearn_IF,0.9835146078689403,0.4025474964380314,0.3772189349112426,0.255,0.7244318181818182,0.594197518316016,8590.447499998845,0.26959998649545014,352
2,easy,42,Ens_MS5_HBOS10,Ensemble,0.9493583422733101,0.3328993352836177,0.33875739644970415,0.229,0.6505681818181818,0.25576148122081677,3283.676400023978,0.2893999917432666,352
2,easy,42,Ens_MS5_HBOS20,Ensemble,0.9556384577765961,0.3477491687357944,0.33136094674556216,0.224,0.6363636363636364,0.20187632349507006,2906.037600012496,0.2757999754976481,352
2,easy,42,Ens_MS5_HBOS10_2_1,Ensemble,0.9536929171478166,0.3594557937625316,0.34763313609467456,0.235,0.6676136363636364,0.1801171881273012,2914.358699985314,0.32469999860040843,352
2,easy,42,Ens_MS3algo,Ensemble,0.9705424871637719,0.3864542836785104,0.3683431952662722,0.249,0.7073863636363636,0.3455354728638442,8638.219199987361,0.2634999982547015,352
2,easy,42,Ens_MS5_HBOS10_IF200,Ensemble,0.9719808425328579,0.38098089795677426,0.3683431952662722,0.249,0.7073863636363636,0.338805566593812,11536.408899992239,0.2750999992713332,352
2,medium,42,MS_k3,MemStream_,0.9706257034016652,0.12153234680566267,0.23582089552238805,0.158,0.4647058823529412,8.013178062438966,3056.795000011334,0.301199994282797,340
2,medium,42,MS_k5,MemStream_,0.9685538651000819,0.11287850284910159,0.21940298507462686,0.147,0.4323529411764706,8.41959338188173,2764.8569000011776,0.4102000093553215,340
2,medium,42,MS_k7,MemStream_,0.9665018472579856,0.10666889671749649,0.21492537313432836,0.144,0.4235294117647059,8.752846565246589,3304.6425000065938,0.42529997881501913,340
2,medium,42,MS_k10,MemStream_,0.9637827542115714,0.10036265248197439,0.20149253731343283,0.135,0.39705882352941174,9.166791024208074,2912.665099982405,0.9081000171136111,340
2,medium,42,MS_k20,MemStream_,0.9563266965606236,0.08752150973946952,0.17761194029850746,0.119,0.35,10.164144530296326,2906.2201000051573,0.6825999880675226,340
2,medium,42,MS_k5_diverse,MemStream_,0.9779603414039161,0.12600218084019235,0.21641791044776118,0.145,0.4264705882352941,8.025358314514165,20551.59480002476,0.4292000085115433,340
2,medium,42,MS_k5_kmeans,MemStream_,0.9743644710714097,0.127815017757679,0.22686567164179106,0.152,0.4470588235294118,7.913629448413858,2994.09399999422,0.41280000004917383,340
2,medium,42,MS_k5_m500,MemStream_,0.9741072617567511,0.12564124141599922,0.2253731343283582,0.151,0.4441176470588235,7.650833778381383,7804.6008000092115,0.27719998615793884,340
2,medium,42,MS_k5_wt,MemStream_,0.9697077310840193,0.1157972500321634,0.22388059701492538,0.15,0.4411764705882353,8.320939035415662,3209.7358999890275,0.36249999538995326,340
2,medium,42,HBOS_b5,HBOS,0.8726467789359559,0.01994559803098543,0.04765450483991065,0.031904287138584245,0.09411764705882353,1.658919139561003,155.79300001263618,0.2818999928422272,340
2,medium,42,HBOS_b10,HBOS,0.8598509966943805,0.027012298485484854,0.09253731343283582,0.062,0.18235294117647058,2.0676986627303964,127.58279999252409,0.2801000082399696,340
2,medium,42,HBOS_b20,HBOS,0.8827483044705411,0.029228879130156423,0.0880597014925373,0.059,0.17352941176470588,2.574146443595221,146.16830000886694,0.2716000017244369,340
2,medium,42,HBOS_b50,HBOS,0.9061156613301437,0.04678739685431947,0.10298507462686567,0.069,0.20294117647058824,3.2067205088784028,174.5937999803573,0.4301000153645873,340
2,medium,42,HBOS_b100,HBOS,0.9382546063602241,0.06645526603432353,0.14029850746268657,0.094,0.27647058823529413,3.607958987016601,397.6050000055693,0.6672999879810959,340
2,medium,42,IF_n100,sklearn_IF,0.9646047840151788,0.10509728340337769,0.191044776119403,0.128,0.3764705882352941,0.5953127797043702,2848.2427000126336,0.30169999809004366,340
2,medium,42,IF_n200,sklearn_IF,0.9631569403279694,0.098415224643666,0.1880597014925373,0.126,0.37058823529411766,0.5967113702269882,5831.8544999929145,0.2941999991890043,340
2,medium,42,IF_n200_mf50,sklearn_IF,0.96611735538651,0.10562105925117757,0.20149253731343283,0.135,0.39705882352941174,0.5912450554216291,8406.499500008067,0.3005000180564821,340
2,medium,42,Ens_MS5_HBOS10,Ensemble,0.8840829409996994,0.042031465995364344,0.11194029850746269,0.075,0.22058823529411764,0.2820403597559249,3038.7286000186577,0.29109997558407485,340
2,medium,42,Ens_MS5_HBOS20,Ensemble,0.904702936167956,0.051066410867490815,0.11940298507462686,0.08,0.23529411764705882,0.20471781049309043,2967.218600009801,0.2665999927558005,340
2,medium,42,Ens_MS5_HBOS10_2_1,Ensemble,0.8994721909599261,0.05124868408105551,0.12686567164179105,0.085,0.25,0.2062900599822981,2981.5204000042286,0.3423999878577888,340
2,medium,42,Ens_MS3algo,Ensemble,0.934827412483575,0.06174112283635042,0.1417910447761194,0.095,0.27941176470588236,0.36352697454359667,8992.523199995048,0.29379999614320695,340
2,medium,42,Ens_MS5_HBOS10_IF200,Ensemble,0.9366006623023846,0.06394910268924303,0.15074626865671642,0.101,0.29705882352941176,0.3575343428442902,11839.14639998693,0.2770000137388706,340
2,hard,42,MS_k3,MemStream_,0.915688131205402,0.016596008362647224,0.05675877520537715,0.038,0.11209439528023599,7.790408420562746,2911.7062000150327,0.5732999998144805,339
2,hard,42,MS_k5,MemStream_,0.9117036858300778,0.015357828199056484,0.05825242718446602,0.039,0.11504424778761062,8.190755386352546,2805.904599983478,0.46120001934468746,339
2,hard,42,MS_k7,MemStream_,0.9081508126776361,0.01452339105530384,0.05675877520537715,0.038,0.11209439528023599,8.526627759933472,3158.615499996813,0.4354000266175717,339
2,hard,42,MS_k10,MemStream_,0.9025990499324082,0.013658481476021066,0.05675877520537715,0.038,0.11209439528023599,8.945348067283636,2898.2804999977816,0.9457999840378761,339
2,hard,42,MS_k20,MemStream_,0.8867565183753423,0.011996195490289071,0.04630321135175504,0.031,0.09144542772861357,9.93898174285889,2812.5652999733575,0.7483999943360686,339
2,hard,42,MS_k5_diverse,MemStream_,0.9133783015899265,0.017029868511652457,0.05974607916355489,0.04,0.11799410029498525,7.85037286996842,20175.820900010876,0.31740000122226775,339
2,hard,42,MS_k5_kmeans,MemStream_,0.9199499198338824,0.019334409557010757,0.0642270351008215,0.043,0.12684365781710916,7.621896302700059,3256.2353999819607,0.2927999885287136,339
2,hard,42,MS_k5_m500,MemStream_,0.9197938662374908,0.018787206321698523,0.0642270351008215,0.043,0.12684365781710916,7.380699539184585,7754.221500013955,0.6645999965257943,339
2,hard,42,MS_k5_wt,MemStream_,0.9144288507072584,0.01585090850264627,0.05825242718446602,0.039,0.11504424778761062,8.102602515220648,2958.2886999996845,0.2786999975796789,339
2,hard,42,HBOS_b5,HBOS,0.8032825225778342,0.005358994908174507,0.016417910447761194,0.01098901098901099,0.032448377581120944,1.650721401546482,144.0390999778174,0.35829999251291156,339
2,hard,42,HBOS_b10,HBOS,0.7392686429456631,0.004768161000022528,0.02389843166542196,0.016,0.0471976401179941,2.051445593889948,136.72169999335892,0.29570001061074436,339
2,hard,42,HBOS_b20,HBOS,0.7007102998284156,0.004104451221407308,0.022404779686333084,0.015,0.04424778761061947,2.5612027274872258,336.12510000239126,0.4993999900761992,339
2,hard,42,HBOS_b50,HBOS,0.7720592155916668,0.00657044969406485,0.028379387602688575,0.019,0.05604719764011799,3.183278867305504,165.35990001284517,0.2834000042639673,339
2,hard,42,HBOS_b100,HBOS,0.8289475365759712,0.012060265674566735,0.0537714712471994,0.036,0.10619469026548672,3.583874291006469,276.614200003678,0.42050000047311187,339
2,hard,42,IF_n100,sklearn_IF,0.8938755763290163,0.01366682923730336,0.040328603435399554,0.027,0.07964601769911504,0.591159626233403,2935.7253999914974,0.2826999989338219,339
2,hard,42,IF_n200,sklearn_IF,0.8940145877646091,0.01289691966109961,0.038834951456310676,0.026,0.07669616519174041,0.5918552809402258,5514.667599985842,0.3039000148419291,339
2,hard,42,IF_n200_mf50,sklearn_IF,0.8933801347856889,0.0137586529292082,0.04480955937266617,0.03,0.08849557522123894,0.5867970947751823,7868.10439999681,0.24359999224543571,339
2,hard,42,Ens_MS5_HBOS10,Ensemble,0.767517934048655,0.005792929240221675,0.02539208364451083,0.017,0.05014749262536873,0.2731312706073495,2980.451700015692,0.3924000193364918,339
2,hard,42,Ens_MS5_HBOS20,Ensemble,0.731804966941089,0.005157245117717888,0.022404779686333084,0.015,0.04424778761061947,0.2511757539714343,3192.5785999919754,0.2738000184763223,339
2,hard,42,Ens_MS5_HBOS10_2_1,Ensemble,0.7877779680215782,0.006425596771566,0.028379387602688575,0.019,0.05604719764011799,0.19705488109516517,3089.4813000049908,0.29039999935775995,339
2,hard,42,Ens_MS3algo,Ensemble,0.844708462259459,0.008093608669407771,0.029873039581777446,0.02,0.058997050147492625,0.35050974821073577,8887.353400001302,0.8712999988347292,339
2,hard,42,Ens_MS5_HBOS10_IF200,Ensemble,0.8437300043632956,0.008288473814235755,0.029873039581777446,0.02,0.058997050147492625,0.3472838671661149,12384.388699982082,0.31820000731386244,339
3,easy,42,MS_k3,MemStream_,0.9907620941472645,0.4987342590668698,0.39020771513353114,0.263,0.7557471264367817,7.83771536588671,2862.634099990828,0.38129999302327633,348
3,easy,42,MS_k5,MemStream_,0.9893777529222687,0.49203820109320306,0.3827893175074184,0.258,0.7413793103448276,8.22269757270814,2754.165499994997,0.5443999834824353,348
3,easy,42,MS_k7,MemStream_,0.9882403859727419,0.48779022306120906,0.37537091988130566,0.253,0.7270114942528736,8.568660430908274,2625.2536000101827,0.6380000268109143,348
3,easy,42,MS_k10,MemStream_,0.9869501524606838,0.4838024674740328,0.37091988130563797,0.25,0.7183908045977011,8.95339576244355,2721.6476000030525,0.6584999791812152,348
3,easy,42,MS_k20,MemStream_,0.9837642641875024,0.4743664036750488,0.36350148367952523,0.245,0.7040229885057471,9.826567716598513,3003.782699990552,1.1661000025924295,348
3,easy,42,MS_k5_diverse,MemStream_,0.9874597316572216,0.4841619736347196,0.37091988130563797,0.25,0.7183908045977011,7.93556052446366,21054.798199998913,0.288200011709705,348
3,easy,42,MS_k5_kmeans,MemStream_,0.9881905578925722,0.48464625212725304,0.37091988130563797,0.25,0.7183908045977011,7.935804119110125,2937.353899993468,0.3096000000368804,348
3,easy,42,MS_k5_m500,MemStream_,0.9902520903613667,0.49047666762544057,0.3827893175074184,0.258,0.7413793103448276,7.50154507637024,7985.169000021415,0.3677000058814883,348
3,easy,42,MS_k5_wt,MemStream_,0.9899070935151302,0.4947880293662226,0.38427299703264095,0.259,0.7442528735632183,8.153667216300965,2897.1287999884225,0.6184999947436154,348
3,easy,42,HBOS_b5,HBOS,0.9279795407226965,0.2994226974119466,0.21761658031088082,0.1465603190428714,0.4224137931034483,1.6570728748814134,118.26479999581352,0.30040001729503274,348
3,easy,42,HBOS_b10,HBOS,0.9442471063443494,0.3749583094833484,0.3380281690140845,0.22777222777222778,0.6551724137931034,2.0591500113216483,157.23690000595525,0.33889999031089246,348
3,easy,42,HBOS_b20,HBOS,0.9472804231086227,0.35763176771512173,0.32344213649851633,0.218,0.6264367816091954,2.538401346646598,154.82779999729246,0.2865999995265156,348
3,easy,42,HBOS_b50,HBOS,0.9593179920417849,0.38876564625745846,0.3264094955489614,0.22,0.632183908045977,3.2386306884307103,153.83219998329878,0.2838000073097646,348
3,easy,42,HBOS_b100,HBOS,0.9701864145912739,0.4745417510803192,0.38427299703264095,0.259,0.7442528735632183,3.6643533517802767,186.25400000019,0.35089999437332153,348
3,easy,42,IF_n100,sklearn_IF,0.9863761796099926,0.5081801231312203,0.38130563798219586,0.257,0.7385057471264368,0.5892615093057549,2834.3364000029396,0.29039999935775995,348
3,easy,42,IF_n200,sklearn_IF,0.9876646859788907,0.5206119847268545,0.39020771513353114,0.263,0.7557471264367817,0.5875679103803066,5703.817600006005,0.26760000037029386,348
3,easy,42,IF_n200_mf50,sklearn_IF,0.986316895421021,0.4942569654613088,0.38130563798219586,0.257,0.7385057471264368,0.5827246751232864,9070.729900005972,0.34160001087002456,348
3,easy,42,Ens_MS5_HBOS10,Ensemble,0.9517215270662908,0.429228705294803,0.3516320474777448,0.237,0.6810344827586207,0.19712509309193113,3984.1831999947317,0.30089999199844897,348
3,easy,42,Ens_MS5_HBOS20,Ensemble,0.9533206745253983,0.4200920997146247,0.34718100890207715,0.234,0.6724137931034483,0.19559823451802807,3708.6755000054836,0.37230001180432737,348
3,easy,42,Ens_MS5_HBOS10_2_1,Ensemble,0.9568761714348484,0.4524308467505916,0.3620178041543027,0.244,0.7011494252873564,0.14033802398553144,3784.6368000027724,0.3603000077418983,348
3,easy,42,Ens_MS3algo,Ensemble,0.977315169199004,0.49209022106233463,0.3768545994065282,0.254,0.7298850574712644,0.2956394156176769,9006.71639997745,0.46339997788891196,348
3,easy,42,Ens_MS5_HBOS10_IF200,Ensemble,0.9762899082334296,0.48425892799713344,0.37537091988130566,0.253,0.7270114942528736,0.2983820021967259,13698.322000011103,0.35200000274926424,348
3,medium,42,MS_k3,MemStream_,0.9835551823174654,0.19071146209425216,0.28141459744168545,0.187,0.5683890577507599,7.621071376800553,2810.7253999914974,0.9426999895367771,329
3,medium,42,MS_k5,MemStream_,0.9810313497618476,0.1815753755907024,0.2693754702784048,0.179,0.5440729483282675,8.054629073143023,2756.2262999999803,0.322499981848523,329
3,medium,42,MS_k7,MemStream_,0.9789230183347656,0.17534436709132623,0.2633559066967645,0.175,0.5319148936170213,8.385770559310924,2774.025199993048,0.3349999897181988,329
3,medium,42,MS_k10,MemStream_,0.9761674063256549,0.16806314802511418,0.254326561324304,0.169,0.513677811550152,8.797543134689334,3316.6264000174124,0.291600008495152,329
3,medium,42,MS_k20,MemStream_,0.9702735163477659,0.15463408564463424,0.2287434161023326,0.152,0.46200607902735563,9.63273442745209,2714.3806999956723,0.27790002059191465,329
3,medium,42,MS_k5_diverse,MemStream_,0.9840952805054284,0.18166821016649543,0.2693754702784048,0.179,0.5440729483282675,7.748072459697726,21896.097899996676,0.3470999945420772,329
3,medium,42,MS_k5_kmeans,MemStream_,0.9796567176713901,0.17932595800066578,0.2708803611738149,0.18,0.547112462006079,7.648640923500081,2922.0372999843676,0.3766000154428184,329
3,medium,42,MS_k5_m500,MemStream_,0.9833624412462452,0.18656859495798284,0.2799097065462754,0.186,0.5653495440729484,7.244428360462195,7877.309799980139,0.3578999894671142,329
3,medium,42,MS_k5_wt,MemStream_,0.9819258607460944,0.18516290803186622,0.2693754702784048,0.179,0.5440729483282675,7.9450785565376325,2845.7785999926273,0.3622999938670546,329
3,medium,42,HBOS_b5,HBOS,0.8815337019670916,0.057726443322344854,0.09781790820165538,0.065,0.19756838905775076,1.6438694417641557,146.82200000970624,0.315699988277629,329
3,medium,42,HBOS_b10,HBOS,0.8943258620917733,0.056728775130522185,0.14597441685477802,0.097,0.2948328267477204,2.038458773363261,133.82000001729466,0.3505999920889735,329
3,medium,42,HBOS_b20,HBOS,0.9019731150752106,0.06518601656491148,0.15349887133182843,0.102,0.3100303951367781,2.5219324621229244,146.02760001434945,0.2840000088326633,329
3,medium,42,HBOS_b50,HBOS,0.932267790241391,0.08546278870218804,0.1670428893905192,0.111,0.3373860182370821,3.2089365055005428,165.49150002538227,0.2896000223699957,329
3,medium,42,HBOS_b100,HBOS,0.9595857069377607,0.14914796723365678,0.2287434161023326,0.152,0.46200607902735563,3.630439039531729,190.81200001528487,0.32060002558864653,329
3,medium,42,IF_n100,sklearn_IF,0.9816071906371087,0.21396087004823064,0.28141459744168545,0.187,0.5683890577507599,0.5872971618929345,3111.7193999816664,0.3153000143356621,329
3,medium,42,IF_n200,sklearn_IF,0.9837000558928557,0.2265727552795418,0.29345372460496616,0.195,0.5927051671732523,0.5870448858337495,5988.115799991647,0.3454999823588878,329
