fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies
2,hard,1024,sklearn_IF,0.8370147281648295,0.005176707093845794,0.012143823841398735,0.006148148148148148,0.4896755162241888,0.5334001353287807,1200.5427000112832,2356.837800005451,339
3,easy,42,sklearn_IF,0.9794718240773429,0.1930472598218769,0.2062314540059347,0.139,0.3994252873563218,0.6604823864249533,1315.5402999836951,2491.53350002598,348
3,easy,123,sklearn_IF,0.9714852190512642,0.20365621904350784,0.25370919881305637,0.171,0.49137931034482757,0.6582361497429461,1340.332399995532,2367.0662000076845,348
3,easy,456,sklearn_IF,0.9752114080799442,0.28647283984018934,0.26409495548961426,0.178,0.5114942528735632,0.6618544880513558,1330.4279000149108,2461.3927000027616,348
3,easy,789,sklearn_IF,0.9746924015603242,0.26494044197373123,0.2774480712166172,0.187,0.5373563218390804,0.649584307564922,1723.0674999882467,2863.5524999990594,348
3,easy,1024,sklearn_IF,0.977696234551568,0.19417627319271072,0.21216617210682492,0.143,0.4109195402298851,0.6621995585325735,1484.1433000110555,2639.7644999960903,348
3,medium,42,sklearn_IF,0.9649100429781459,0.04312614363964079,0.0797592174567344,0.053,0.16109422492401215,0.6589025316739556,1425.9357000119053,2427.2716999985278,329
3,medium,123,sklearn_IF,0.9505626725568423,0.06198581205666073,0.08126410835214447,0.054,0.1641337386018237,0.6565270181390199,1326.4243000012357,2396.8922000203747,329
3,medium,456,sklearn_IF,0.9597448593209386,0.07165477045318366,0.10985703536493605,0.073,0.22188449848024316,0.6595488786378981,1344.1090999986045,2272.579400014365,329
3,medium,789,sklearn_IF,0.9603522871110819,0.06241460622059893,0.11286681715575621,0.075,0.22796352583586627,0.6480245940198396,1380.726200004574,2466.3287999865133,329
3,medium,1024,sklearn_IF,0.963168271989794,0.062257642685813325,0.08427389014296463,0.056,0.1702127659574468,0.6606820044673731,1399.8901000013575,2457.6011000026483,329
3,hard,42,sklearn_IF,0.9230384262784721,0.015178964562107752,0.028657006395207643,0.01475,0.5014164305949008,0.5717167245858469,1201.472200016724,2513.8245999987703,353
3,hard,123,sklearn_IF,0.8779200813515176,0.015572792152115872,0.032520325203252036,0.022,0.06232294617563739,0.6549309581207761,1325.1673000049777,2372.990000003483,353
3,hard,456,sklearn_IF,0.907440527715554,0.013176372008973236,0.025543909098916587,0.013181818181818182,0.41076487252124644,0.5761659626852932,1270.2868000196759,2422.971099993447,353
3,hard,789,sklearn_IF,0.9140036555455222,0.01489549794622824,0.03399852180339985,0.023,0.06515580736543909,0.6468519533277024,1362.2417000005953,2324.6513000049163,353
3,hard,1024,sklearn_IF,0.9197474477296621,0.02363887488561606,0.028085735402808575,0.019,0.053824362606232294,0.6598728844128908,1404.8118999926373,2403.4915000083856,353
4,easy,42,sklearn_IF,0.9703661570669068,0.09642717213707566,0.1941747572815534,0.13,0.3834808259587021,0.6523016751242362,1367.7384000038728,2643.1128999975044,339
4,easy,123,sklearn_IF,0.9723818598187645,0.10252314109967095,0.21209858103061988,0.142,0.41887905604719766,0.6580662181570162,1468.9512000186369,2458.753999992041,339
4,easy,456,sklearn_IF,0.9678691370072864,0.12988014861183916,0.210604929051531,0.141,0.415929203539823,0.6589780128239454,1517.54030000302,2432.3753999779,339
4,easy,789,sklearn_IF,0.9773180585339939,0.28775870537388226,0.29873039581777444,0.2,0.5899705014749262,0.647174357650865,1342.6374999980908,2452.062399999704,339
4,easy,1024,sklearn_IF,0.9723819041416794,0.14300824293411685,0.21956684092606424,0.147,0.4336283185840708,0.6589451834686203,1647.2165000159293,2277.5544000032824,339
4,medium,42,sklearn_IF,0.9296206190323356,0.015538880046723422,0.030452498391593395,0.01577777777777778,0.43558282208588955,0.589169504615798,1291.4404000039212,2200.5049000144936,326
4,medium,123,sklearn_IF,0.931519281336554,0.02044512850121192,0.037833190025795355,0.022,0.13496932515337423,0.6438307230903334,1462.4874999863096,2667.559000023175,326
