timestamp,trip_count,y_true,anomaly_type,mean_ctx,std_ctx,median_ctx,mad_ctx,range_ctx,q25,q75,z_score,mad_score,knn3,knn4,knn5
2024-09-19 18:00:00,4232.0,0,,3941.7884615384614,279.06129300116004,3920.5,206.0,1167.0,3728.25,4149.0,1.0399562595373362,1.0199217066508743,33.0,67.0,68.0
2024-09-19 18:30:00,4282.0,0,,3941.7884615384614,279.06129300116004,3920.5,206.0,1167.0,3728.25,4149.0,1.2191283670714341,1.1836330560330373,41.0,42.0,47.0
2024-09-19 19:00:00,4088.0,0,,3462.403846153846,285.3066676413149,3391.0,189.5,1250.0,3279.5,3654.0,2.192714804025263,2.480844640308463,137.0,142.0,205.0
2024-09-19 19:30:00,3879.0,0,,3462.403846153846,285.3066676413149,3391.0,189.5,1250.0,3279.5,3654.0,1.4601697088807375,1.7369471800151077,67.0,72.0,96.0
2024-09-19 20:00:00,3841.0,0,,3235.346153846154,248.37641135175522,3249.5,191.0,1153.0,3058.5,3421.75,2.4384515535644953,2.0888025351639645,180.0,222.0,268.0
2024-09-19 20:30:00,3736.0,0,,3235.346153846154,248.37641135175522,3249.5,191.0,1153.0,3058.5,3421.75,2.0157060946687646,1.7180091857265745,99.0,117.0,163.0
2024-09-19 21:00:00,3482.0,0,,3368.4615384615386,244.77457930625928,3404.0,194.5,979.0,3161.75,3531.75,0.46384907229996647,0.2704898675442159,9.0,17.0,18.0
2024-09-19 21:30:00,3814.0,0,,3368.4615384615386,244.77457930625928,3404.0,194.5,979.0,3161.75,3531.75,1.82019906962155,1.4218057140144682,36.0,97.0,125.0
2024-09-19 22:00:00,3766.0,0,,3045.519230769231,333.5086488547887,3073.5,243.0,1450.0,2830.75,3312.5,2.160306102055143,1.922159880348055,190.0,243.0,303.0
2024-09-19 22:30:00,3174.0,0,,3045.519230769231,333.5086488547887,3073.5,243.0,1450.0,2830.75,3312.5,0.38523969218818616,0.27895605483751557,11.0,38.0,43.0
2024-09-19 23:00:00,2592.0,0,,2177.230769230769,376.72524243010804,2133.0,309.0,1668.0,1927.75,2535.25,1.1009860344974658,1.0019134582297715,21.0,32.0,32.0
2024-09-19 23:30:00,840.9577993797133,1,point_drop,2177.230769230769,376.72524243010804,2133.0,309.0,1668.0,1927.75,2535.25,-3.5470757446350225,-2.8202929616607313,761.0422006202867,805.0422006202867,824.0422006202867
2024-09-20 00:00:00,1772.0,0,,1292.5576923076924,358.23619268371067,1285.5,236.5,2009.0,1067.25,1559.5,1.3383413442600627,1.3874831056067871,9.0,11.0,28.0
2024-09-20 00:30:00,1274.0,0,,1292.5576923076924,358.23619268371067,1285.5,236.5,2009.0,1067.25,1559.5,-0.05180295203605815,-0.03279764792287369,15.0,19.0,24.0
2024-09-20 01:00:00,907.0,0,,722.25,168.5107705984763,725.5,108.0,738.0,602.5,811.0,1.0963690886516355,1.1335191929384865,10.0,58.0,66.0
2024-09-20 01:30:00,677.0,0,,722.25,168.5107705984763,725.5,108.0,738.0,602.5,811.0,-0.26852882956149665,-0.30289631326455424,23.0,31.0,34.0
2024-09-20 02:00:00,473.0,0,,396.21153846153845,102.40461538172627,387.5,70.0,433.0,319.75,464.5,0.749853522174994,0.8238422847098879,11.0,11.0,18.0
2024-09-20 02:30:00,374.0,0,,396.21153846153845,102.40461538172627,387.5,70.0,433.0,319.75,464.5,-0.21689977914152708,-0.1300803607436665,12.0,14.0,15.0
2024-09-20 03:00:00,255.0,0,,243.6153846153846,48.13848366398194,238.5,29.0,214.0,211.0,269.0,0.2364971747285963,0.3837619837508752,2.0,3.0,3.0
